env_package	slot	value	val_count	fraction
miscellaneous	chem_administration	unmapped [unmapped]	18	1.0
miscellaneous	env_broad_scale	Small lake biome [ENVO:00000892]	57	0.003689081612840593
miscellaneous	env_broad_scale	anthropogenic terrestrial biome [ENVO:01000219]	21	0.0013591353310465342
miscellaneous	env_broad_scale	aquatic biome [ENVO:00002030]	28	0.0018121804413953788
miscellaneous	env_broad_scale	ascidian [FOODON:03414467]	32	0.0020710633615947187
miscellaneous	env_broad_scale	biofilm [ENVO:00002034]	12	0.0007766487605980196
miscellaneous	env_broad_scale	bioreactor [OBI:0001046]	2	0.00012944146009966992
miscellaneous	env_broad_scale	coastal water body [ENVO:02000049]	5	0.0003236036502491748
miscellaneous	env_broad_scale	coral reef [ENVO:00000150]	1	6.472073004983496e-05
miscellaneous	env_broad_scale	cropland biome [ENVO:01000245]	778	0.0503527279787716
miscellaneous	env_broad_scale	dense settlement biome [ENVO:01000248]	44	0.002847712122192738
miscellaneous	env_broad_scale	desert biome [ENVO:01000179]	14	0.0009060902206976894
miscellaneous	env_broad_scale	environmental material [ENVO:00010483]	10	0.0006472073004983496
miscellaneous	env_broad_scale	fecal material [ENVO:00002003]	47	0.003041874312342243
miscellaneous	env_broad_scale	food product [FOODON:00001002]	22	0.001423856061096369
miscellaneous	env_broad_scale	freshwater biome [ENVO:00000873]	1	6.472073004983496e-05
miscellaneous	env_broad_scale	hydrothermal vent [ENVO:00000215]	1	6.472073004983496e-05
miscellaneous	env_broad_scale	marine biome [ENVO:00000447]	76	0.004918775483787457
miscellaneous	env_broad_scale	microbiome [EFO:0004982]	33	0.002135784091644554
miscellaneous	env_broad_scale	obsolete Tropical/Subtropical Desert Division (320) [ENVO:00003019]	9	0.0005824865704485147
miscellaneous	env_broad_scale	rangeland biome [ENVO:01000247]	14	0.0009060902206976894
miscellaneous	env_broad_scale	subtropical grassland biome [ENVO:01000191]	2	0.00012944146009966992
miscellaneous	env_broad_scale	subtropical woodland biome [ENVO:01000222]	2	0.00012944146009966992
miscellaneous	env_broad_scale	temperate forest [ENVO:01001805]	1	6.472073004983496e-05
miscellaneous	env_broad_scale	temperate grassland [ENVO:01001811]	4	0.00025888292019933984
miscellaneous	env_broad_scale	temperate grassland biome [ENVO:01000193]	21	0.0013591353310465342
miscellaneous	env_broad_scale	temperate woodland biome [ENVO:01000221]	25	0.001618018251245874
miscellaneous	env_broad_scale	terrestrial biome [ENVO:00000446]	191	0.012361659439518478
miscellaneous	env_broad_scale	unmapped [unmapped]	968	0.06264966668824025
miscellaneous	env_broad_scale	urban biome [ENVO:01000249]	13026	0.8430522296291502
miscellaneous	env_broad_scale	village biome [ENVO:01000246]	4	0.00025888292019933984
miscellaneous	env_local_scale	Feces [FMA:64183]	116	0.007503234152652005
miscellaneous	env_local_scale	Genome [FMA:84116]	20	0.00129366106080207
miscellaneous	env_local_scale	Surface [FMA:50594]	1	6.46830530401035e-05
miscellaneous	env_local_scale	anaerobic [MICRO:0000495]	1	6.46830530401035e-05
miscellaneous	env_local_scale	anaerobic bioreactor [ENVO:00002124]	17	0.0010996119016817593
miscellaneous	env_local_scale	anthropogenic environmental material [ENVO:0010001]	26	0.0016817593790426908
miscellaneous	env_local_scale	archeological site [ENVO:00000564]	9	0.0005821474773609315
miscellaneous	env_local_scale	biofilm [ENVO:00002034]	1	6.46830530401035e-05
miscellaneous	env_local_scale	bioreactor [OBI:0001046]	10	0.000646830530401035
miscellaneous	env_local_scale	biotic mesoscopic physical object [ENVO:01000009]	10	0.000646830530401035
miscellaneous	env_local_scale	building [ENVO:00000073]	411	0.026584734799482534
miscellaneous	env_local_scale	canopy [ENVO:01001242]	1	6.46830530401035e-05
miscellaneous	env_local_scale	coal mine [ENVO:00002169]	14	0.0009055627425614489
miscellaneous	env_local_scale	coastal inlet [ENVO:00000137]	215	0.01390685640362225
miscellaneous	env_local_scale	coastal water body [ENVO:02000049]	5	0.0003234152652005175
miscellaneous	env_local_scale	control [EFO:0001461]	33	0.0021345407503234153
miscellaneous	env_local_scale	estuary [ENVO:00000045]	2	0.000129366106080207
miscellaneous	env_local_scale	fermented food product [ENVO:01000013]	36	0.002328589909443726
miscellaneous	env_local_scale	fish farm [ENVO:00000294]	6	0.00038809831824062095
miscellaneous	env_local_scale	forest [ENVO:00000111]	1	6.46830530401035e-05
miscellaneous	env_local_scale	garden soil [ENVO:00002263]	1	6.46830530401035e-05
miscellaneous	env_local_scale	glacier [ENVO:00000133]	6	0.00038809831824062095
miscellaneous	env_local_scale	hot spring [ENVO:00000051]	14	0.0009055627425614489
miscellaneous	env_local_scale	kelp forest [ENVO:01000058]	7	0.00045278137128072445
miscellaneous	env_local_scale	lake [ENVO:00000020]	1	6.46830530401035e-05
miscellaneous	env_local_scale	manufactured product [ENVO:00003074]	14	0.0009055627425614489
miscellaneous	env_local_scale	mine [ENVO:00000076]	16	0.001034928848641656
miscellaneous	env_local_scale	ocean [ENVO:00000015]	1	6.46830530401035e-05
miscellaneous	env_local_scale	oil reservoir [ENVO:00002185]	15	0.0009702457956015524
miscellaneous	env_local_scale	organic feature [ENVO:01000159]	1	6.46830530401035e-05
miscellaneous	env_local_scale	plant derived beverage [FOODON:00001253]	262	0.016946959896507116
miscellaneous	env_local_scale	research facility [ENVO:00000469]	11585	0.749353169469599
miscellaneous	env_local_scale	sea ice [ENVO:00002200]	64	0.004139715394566624
miscellaneous	env_local_scale	stream [ENVO:00000023]	1	6.46830530401035e-05
miscellaneous	env_local_scale	surface water [ENVO:00002042]	54	0.0034928848641655884
miscellaneous	env_local_scale	university campus [ENVO:00000467]	9	0.0005821474773609315
miscellaneous	env_local_scale	unmapped [unmapped]	1668	0.10789133247089262
miscellaneous	env_local_scale	vineyard [ENVO:00000116]	778	0.05032341526520052
miscellaneous	env_local_scale	water [CHEBI:15377]	28	0.0018111254851228978
miscellaneous	env_medium	Bone [FMA:30317]	16	0.001090438219859606
miscellaneous	env_medium	Feces [FMA:64183]	314	0.02139985006474477
miscellaneous	env_medium	Urine [FMA:12274]	1	6.815238874122537e-05
miscellaneous	env_medium	air filter [ENVO:00003968]	15	0.0010222858311183807
miscellaneous	env_medium	anaerobic digester sludge [ENVO:00003965]	2	0.00013630477748245075
miscellaneous	env_medium	animal feed [ENVO:02000047]	6	0.0004089143324473523
miscellaneous	env_medium	anthropogenic environmental material [ENVO:0010001]	885	0.06031486403598446
miscellaneous	env_medium	biofilm [ENVO:00002034]	369	0.025148231445512165
miscellaneous	env_medium	biological product [ENVO:02000043]	90	0.006133714986710284
miscellaneous	env_medium	bitter cheese [ENVO:00003969]	134	0.0091324200913242
miscellaneous	env_medium	blue cheese [ENVO:00003887]	164	0.011176991753560963
miscellaneous	env_medium	brackish water [ENVO:00002019]	1	6.815238874122537e-05
miscellaneous	env_medium	cell culture [OBI:0001876]	1270	0.08655353370135624
miscellaneous	env_medium	cheese product [ENVO:00002189]	623	0.04245893818578341
miscellaneous	env_medium	coastal sea water [ENVO:00002150]	1	6.815238874122537e-05
miscellaneous	env_medium	cod fillet [FOODON:00002709]	20	0.0013630477748245075
miscellaneous	env_medium	contaminated water [ENVO:00002186]	2	0.00013630477748245075
miscellaneous	env_medium	dust [ENVO:00002008]	20	0.0013630477748245075
miscellaneous	env_medium	environmental material [ENVO:00010483]	9	0.0006133714986710284
miscellaneous	env_medium	feces [ENVO:00002003]	47	0.0032031622708375927
miscellaneous	env_medium	fermented food product [ENVO:01000013]	46	0.0031350098820963675
miscellaneous	env_medium	food product [FOODON:00001002]	10	0.0006815238874122538
miscellaneous	env_medium	ground beef [ENVO:02000067]	228	0.015538744632999387
miscellaneous	env_medium	groundwater [ENVO:01001004]	6	0.0004089143324473523
miscellaneous	env_medium	honey [UBERON:0036016]	20	0.0013630477748245075
miscellaneous	env_medium	mine tailing [ENVO:00000003]	12	0.0008178286648947046
miscellaneous	env_medium	organic material [ENVO:01000155]	267	0.018196687793907176
miscellaneous	env_medium	petroleum [ENVO:00002984]	14	0.0009541334423771553
miscellaneous	env_medium	plant food product [FOODON:00001015]	78	0.00531588632181558
miscellaneous	env_medium	poultry sausage [FOODON:03306506]	20	0.0013630477748245075
miscellaneous	env_medium	research facility [ENVO:00000469]	79	0.005384038710556805
miscellaneous	env_medium	rock [ENVO:00001995]	10	0.0006815238874122538
miscellaneous	env_medium	rumen [UBERON:0007365]	1	6.815238874122537e-05
miscellaneous	env_medium	sea ice [ENVO:00002200]	1	6.815238874122537e-05
miscellaneous	env_medium	sea water [ENVO:00002149]	7	0.00047706672118857766
miscellaneous	env_medium	sediment [ENVO:00002007]	10	0.0006815238874122538
miscellaneous	env_medium	sludge [ENVO:00002044]	19	0.0012948953860832822
miscellaneous	env_medium	soil [ENVO:00001998]	2	0.00013630477748245075
miscellaneous	env_medium	sterile water [ENVO:00005791]	8819	0.6010359163088667
miscellaneous	env_medium	unidentified [NCBITaxon:32644]	18	0.0012267429973420569
miscellaneous	env_medium	unmapped [unmapped]	637	0.04341307162816057
miscellaneous	env_medium	water [CHEBI:15377]	92	0.006270019764192735
miscellaneous	env_medium	wine [ENVO:01000014]	288	0.01962788795747291
miscellaneous	growth_med	unmapped [unmapped]	1	1.0
miscellaneous	host_body_product	Feces [FMA:64183]	190	0.10951008645533142
miscellaneous	host_body_product	Sebum [FMA:61304]	1	0.0005763688760806917
miscellaneous	host_body_product	multicellular organism [UBERON:0000468]	7	0.004034582132564841
miscellaneous	host_body_product	unmapped [unmapped]	1537	0.885878962536023
miscellaneous	ploidy	diploid [PATO:0001394]	21	0.9545454545454546
miscellaneous	ploidy	unmapped [unmapped]	1	0.045454545454545456
miscellaneous	samp_collect_device	bottle [FOODON:03490214]	14	0.03317535545023697
miscellaneous	samp_collect_device	cotton swab [OBI:0002821]	48	0.11374407582938388
miscellaneous	samp_collect_device	unmapped [unmapped]	360	0.8530805687203792
plant-associated	env_broad_scale	Archaea [NCBITaxon:2157]	1	0.0002760143527463428
plant-associated	env_broad_scale	agricultural field [ENVO:00000114]	223	0.06155120066243445
plant-associated	env_broad_scale	cropland biome [ENVO:01000245]	825	0.22771184101573283
plant-associated	env_broad_scale	cultivated environment [ENVO:01000311]	1	0.0002760143527463428
plant-associated	env_broad_scale	forest [ENVO:00000111]	1	0.0002760143527463428
plant-associated	env_broad_scale	fresh water [ENVO:00002011]	50	0.01380071763731714
plant-associated	env_broad_scale	freshwater biome [ENVO:00000873]	57	0.01573281810654154
plant-associated	env_broad_scale	grassland [ENVO:00000106]	1	0.0002760143527463428
plant-associated	env_broad_scale	leaf [PO:0025034]	219	0.06044714325144908
plant-associated	env_broad_scale	marine benthic biome [ENVO:01000024]	3	0.0008280430582390284
plant-associated	env_broad_scale	marine biome [ENVO:00000447]	3	0.0008280430582390284
plant-associated	env_broad_scale	marine environment [ENVO:01000320]	7	0.0019321004692243997
plant-associated	env_broad_scale	research facility [ENVO:00000469]	3	0.0008280430582390284
plant-associated	env_broad_scale	rhizosphere [ENVO:00005801]	905	0.24979298923544024
plant-associated	env_broad_scale	soil [ENVO:00001998]	23	0.006348330113165885
plant-associated	env_broad_scale	subpolar coniferous forest biome [ENVO:01000250]	12	0.0033121722329561135
plant-associated	env_broad_scale	temperate [ENVO:01000206]	108	0.029809550096605023
plant-associated	env_broad_scale	temperate broadleaf forest [ENVO:01001794]	198	0.054650841843775874
plant-associated	env_broad_scale	temperate grassland [ENVO:01001811]	16	0.004416229643941485
plant-associated	env_broad_scale	temperate grassland biome [ENVO:01000193]	6	0.0016560861164780568
plant-associated	env_broad_scale	temperate woodland biome [ENVO:01000221]	69	0.019044990339497653
plant-associated	env_broad_scale	terrestrial biome [ENVO:00000446]	157	0.04333425338117582
plant-associated	env_broad_scale	tropical woodland biome [ENVO:01000220]	10	0.002760143527463428
plant-associated	env_broad_scale	unmapped [unmapped]	675	0.1863096881037814
plant-associated	env_broad_scale	urban biome [ENVO:01000249]	40	0.011040574109853712
plant-associated	env_broad_scale	vineyard [ENVO:00000116]	10	0.002760143527463428
plant-associated	env_local_scale	agar [CHEBI:2509]	270	0.07454445057979017
plant-associated	env_local_scale	bulk soil [ENVO:00005802]	9	0.002484815019326339
plant-associated	env_local_scale	field [ENVO:01000352]	76	0.020982882385422418
plant-associated	env_local_scale	forest [ENVO:00000111]	64	0.0176697956929873
plant-associated	env_local_scale	garden [ENVO:00000011]	108	0.02981778023191607
plant-associated	env_local_scale	mountain [ENVO:00000081]	4	0.0011043622308117063
plant-associated	env_local_scale	needleleaf forest [ENVO:01000433]	99	0.027332965212589728
plant-associated	env_local_scale	normal [PATO:0000461]	89	0.024572059635560462
plant-associated	env_local_scale	organic feature [ENVO:01000159]	7	0.001932633903920486
plant-associated	env_local_scale	pool [EFO:0000663]	50	0.013804527885146328
plant-associated	env_local_scale	prairie [ENVO:00000260]	85	0.023467697404748758
plant-associated	env_local_scale	research facility [ENVO:00000469]	12	0.0033130866924351186
plant-associated	env_local_scale	rhizosphere [ENVO:00005801]	32	0.00883489784649365
plant-associated	env_local_scale	rice field [ENVO:00000296]	310	0.08558807288790723
plant-associated	env_local_scale	root [PO:0009005]	558	0.154058531198233
plant-associated	env_local_scale	stream [ENVO:00000023]	55	0.015184980673660961
plant-associated	env_local_scale	unmapped [unmapped]	1728	0.4770844837106571
plant-associated	env_local_scale	vineyard [ENVO:00000116]	57	0.015737161789066815
plant-associated	env_local_scale	wetland [ENVO:00000043]	9	0.002484815019326339
plant-associated	env_medium	DNA [CHEBI:16991]	219	0.06044714325144908
plant-associated	env_medium	agar [CHEBI:2509]	904	0.2495169748826939
plant-associated	env_medium	air [ENVO:00002005]	114	0.03146563621308308
plant-associated	env_medium	animal feed [ENVO:02000047]	3	0.0008280430582390284
plant-associated	env_medium	biofilm [ENVO:00002034]	19	0.005244272702180514
plant-associated	env_medium	eutrophic water [ENVO:00002224]	50	0.01380071763731714
plant-associated	env_medium	leaf [PO:0025034]	19	0.005244272702180514
plant-associated	env_medium	organic material [ENVO:01000155]	659	0.18189345845983992
plant-associated	env_medium	rhizosphere [ENVO:00005801]	319	0.08804857852608336
plant-associated	env_medium	rock [ENVO:00001995]	3	0.0008280430582390284
plant-associated	env_medium	root [PO:0009005]	115	0.03174165056582942
plant-associated	env_medium	sea grass bed [ENVO:01000059]	3	0.0008280430582390284
plant-associated	env_medium	soil [ENVO:00001998]	180	0.04968258349434171
plant-associated	env_medium	unmapped [unmapped]	700	0.19321004692243995
plant-associated	env_medium	water [CHEBI:15377]	18	0.0049682583494341705
plant-associated	env_medium	wood [ENVO:00002040]	298	0.08225227711841016
plant-associated	experimental_factor	unmapped [unmapped]	7	1.0
plant-associated	growth_med	unmapped [unmapped]	1	1.0
plant-associated	host_body_product	Feces [FMA:64183]	3	0.014354066985645933
plant-associated	host_body_product	multicellular organism [UBERON:0000468]	3	0.014354066985645933
plant-associated	host_body_product	unmapped [unmapped]	203	0.9712918660287081
plant-associated	plant_body_site	leaf [PO:0025034]	2	0.07692307692307693
plant-associated	plant_body_site	unmapped [unmapped]	24	0.9230769230769231
plant-associated	ploidy	diploid [PATO:0001394]	241	0.9198473282442748
plant-associated	ploidy	haploid [PATO:0001375]	6	0.022900763358778626
plant-associated	ploidy	unmapped [unmapped]	15	0.05725190839694656
sediment	env_broad_scale	Archaea [NCBITaxon:2157]	18	0.002429477662302605
sediment	env_broad_scale	Bacteria [NCBITaxon:2]	2	0.00026994196247806724
sediment	env_broad_scale	Small lake biome [ENVO:00000892]	124	0.016736401673640166
sediment	env_broad_scale	activated sludge [ENVO:00002046]	10	0.0013497098123903361
sediment	env_broad_scale	aquatic biome [ENVO:00002030]	53	0.007153462005668782
sediment	env_broad_scale	cold seep [ENVO:01000263]	1	0.00013497098123903362
sediment	env_broad_scale	deep marine sediment [ENVO:00002113]	41	0.005533810230800378
sediment	env_broad_scale	estuarine biome [ENVO:01000020]	238	0.03212309353489
sediment	env_broad_scale	estuary [ENVO:00000045]	68	0.009178026724254286
sediment	env_broad_scale	forest biome [ENVO:01000174]	23	0.003104332568497773
sediment	env_broad_scale	fresh water [ENVO:00002011]	16	0.002159535699824538
sediment	env_broad_scale	freshwater biome [ENVO:00000873]	191	0.02577945741665542
sediment	env_broad_scale	freshwater lake biome [ENVO:01000252]	41	0.005533810230800378
sediment	env_broad_scale	grassland biome [ENVO:01000177]	7	0.0009447968686732353
sediment	env_broad_scale	hydrothermal vent [ENVO:00000215]	1	0.00013497098123903362
sediment	env_broad_scale	intertidal zone [ENVO:00000316]	30	0.004049129437171008
sediment	env_broad_scale	lake sediment [ENVO:00000546]	2	0.00026994196247806724
sediment	env_broad_scale	large river biome [ENVO:00000887]	22	0.0029693615872587393
sediment	env_broad_scale	marine abyssal zone biome [ENVO:01000027]	3978	0.5369145633688757
sediment	env_broad_scale	marine abyssal zone biome [ENVO:01000027] | marine ultramafic hydrothermal vent biome [ENVO:01000053]	11	0.0014846807936293696
sediment	env_broad_scale	marine abyssal zone biome [ENVO:01000027] | polar biome [ENVO:01000339]	14	0.0018895937373464705
sediment	env_broad_scale	marine bathyal zone biome [ENVO:01000026]	66	0.008908084761776219
sediment	env_broad_scale	marine benthic biome [ENVO:01000024]	491	0.0662707517883655
sediment	env_broad_scale	marine biome [ENVO:00000447]	599	0.08084761776218113
sediment	env_broad_scale	marine cold seep biome [ENVO:01000127]	2	0.00026994196247806724
sediment	env_broad_scale	marine environment [ENVO:01000320]	1	0.00013497098123903362
sediment	env_broad_scale	marine hydrothermal vent biome [ENVO:01000030]	2	0.00026994196247806724
sediment	env_broad_scale	marine neritic benthic zone biome [ENVO:01000025]	18	0.002429477662302605
sediment	env_broad_scale	marine pelagic feature [ENVO:01000044]	7	0.0009447968686732353
sediment	env_broad_scale	marine salt marsh biome [ENVO:01000022]	52	0.007018491024429747
sediment	env_broad_scale	marine sediment [ENVO:03000033]	54	0.007288432986907815
sediment	env_broad_scale	metagenome [NCBITaxon:256318]	4	0.0005398839249561345
sediment	env_broad_scale	microbiome [EFO:0004982]	1	0.00013497098123903362
sediment	env_broad_scale	obsolete Tropical and subtropical grasslands, savannas, and shrubland biome [ENVO:00000881]	137	0.018491024429747604
sediment	env_broad_scale	polar desert biome [ENVO:01000186]	1	0.00013497098123903362
sediment	env_broad_scale	saline marsh [ENVO:00000054]	12	0.0016196517748684033
sediment	env_broad_scale	sand [ENVO:01000017]	27	0.0036442164934539075
sediment	env_broad_scale	sediment [ENVO:00002007]	68	0.009178026724254286
sediment	env_broad_scale	sediment surface [ENVO:01001192]	6	0.0008098258874342017
sediment	env_broad_scale	small river biome [ENVO:00000890]	26	0.0035092455122148736
sediment	env_broad_scale	subpolar coniferous forest biome [ENVO:01000250]	14	0.0018895937373464705
sediment	env_broad_scale	subtropical desert biome [ENVO:01000184]	59	0.007963287893102983
sediment	env_broad_scale	temperate forest [ENVO:01001805]	17	0.0022945066810635714
sediment	env_broad_scale	temperate shrubland biome [ENVO:01000215]	4	0.0005398839249561345
sediment	env_broad_scale	temperate woodland biome [ENVO:01000221]	4	0.0005398839249561345
sediment	env_broad_scale	tundra [ENVO:00000112]	4	0.0005398839249561345
sediment	env_broad_scale	unmapped [unmapped]	769	0.10379268457281685
sediment	env_broad_scale	urban biome [ENVO:01000249]	73	0.009852881630449454
sediment	env_local_scale	Middle East respiratory syndrome-related coronavirus [NCBITaxon:1335626]	18	0.0024284943335132216
sediment	env_local_scale	abyssal plain [ENVO:00000244]	29	0.003912574203993524
sediment	env_local_scale	abyssal plain [ENVO:00000244] | sediment surface [ENVO:01001192]	14	0.0018888289260658392
sediment	env_local_scale	active sulphate-reducing enrichment culturing unit [ENVO:01001826]	8	0.0010793308148947653
sediment	env_local_scale	aquifer [ENVO:00012408]	4	0.0005396654074473826
sediment	env_local_scale	bay [ENVO:00000032]	2	0.0002698327037236913
sediment	env_local_scale	beach [ENVO:00000091]	8	0.0010793308148947653
sediment	env_local_scale	cave [ENVO:00000067]	27	0.0036427415002698326
sediment	env_local_scale	clay sediment [ENVO:01000120]	1	0.00013491635186184566
sediment	env_local_scale	coast [ENVO:01000687]	39	0.0052617377226119805
sediment	env_local_scale	coastal water body [ENVO:02000049]	16	0.0021586616297895305
sediment	env_local_scale	cold seep [ENVO:01000263]	1	0.00013491635186184566
sediment	env_local_scale	contaminated sediment [ENVO:00002114]	61	0.008229897463572585
sediment	env_local_scale	continental shelf [ENVO:00000223]	60	0.008094981111710739
sediment	env_local_scale	deep marine sediment [ENVO:00002113]	40	0.005396654074473826
sediment	env_local_scale	deep marine sediment [ENVO:00002113] | abyssal feature [ENVO:00000190]	9	0.0012142471667566108
sediment	env_local_scale	enrichment culture [NCBITaxon:1566338]	55	0.007420399352401511
sediment	env_local_scale	environmental zone [ENVO:01000408]	1	0.00013491635186184566
sediment	env_local_scale	estuarine mud [ENVO:00002160]	193	0.02603885590933621
sediment	env_local_scale	estuary [ENVO:00000045]	9	0.0012142471667566108
sediment	env_local_scale	fjord [ENVO:00000039]	1	0.00013491635186184566
sediment	env_local_scale	forest [ENVO:00000111]	1	0.00013491635186184566
sediment	env_local_scale	fresh water [ENVO:00002011]	44	0.0059363194819212085
sediment	env_local_scale	freshwater lake [ENVO:00000021]	5	0.0006745817593092283
sediment	env_local_scale	hydrographic feature [ENVO:00000012]	36	0.004856988667026443
sediment	env_local_scale	hydrothermal vent [ENVO:00000215]	1	0.00013491635186184566
sediment	env_local_scale	intertidal zone [ENVO:00000316]	140	0.018888289260658393
sediment	env_local_scale	lagoon [ENVO:00000038]	31	0.004182406907717215
sediment	env_local_scale	lake [ENVO:00000020]	116	0.015650296815974095
sediment	env_local_scale	lake sediment [ENVO:00000546]	41	0.005531570426335672
sediment	env_local_scale	large river biome [ENVO:00000887]	32	0.004317323259579061
sediment	env_local_scale	marine bathyal zone biome [ENVO:01000026]	1	0.00013491635186184566
sediment	env_local_scale	marine benthic feature [ENVO:01000105]	277	0.03737182946573125
sediment	env_local_scale	marine environmental zone [ENVO:01001201]	1	0.00013491635186184566
sediment	env_local_scale	marine hydrothermal vent [ENVO:01000122]	1	0.00013491635186184566
sediment	env_local_scale	marine mud [ENVO:00005795]	7	0.0009444144630329196
sediment	env_local_scale	marine oligotrophic desert [ENVO:01000073]	3917	0.5284673502428494
sediment	env_local_scale	marine sediment [ENVO:03000033]	109	0.014705882352941176
sediment	env_local_scale	marsh [ENVO:00000035]	6	0.0008094981111710739
sediment	env_local_scale	microbial feature [ENVO:01000007]	41	0.005531570426335672
sediment	env_local_scale	mid-ocean ridge [ENVO:00000406] | rift valley [ENVO:00000302]	9	0.0012142471667566108
sediment	env_local_scale	mine drainage [ENVO:00001996]	12	0.0016189962223421479
sediment	env_local_scale	mud [ENVO:01000001]	5	0.0006745817593092283
sediment	env_local_scale	obsolete alkaline habitat [ENVO:00002022]	137	0.018483540205072854
sediment	env_local_scale	ocean [ENVO:00000015]	2	0.0002698327037236913
sediment	env_local_scale	ocean floor [ENVO:00000426]	17	0.0022935779816513763
sediment	env_local_scale	oil seep [ENVO:00002063]	3	0.00040474905558553697
sediment	env_local_scale	oil spill [ENVO:00002061]	1	0.00013491635186184566
sediment	env_local_scale	organic feature [ENVO:01000159]	2	0.0002698327037236913
sediment	env_local_scale	plant matter fall [ENVO:01000138]	18	0.0024284943335132216
sediment	env_local_scale	polymetallic nodule [ENVO:01000112]	3	0.00040474905558553697
sediment	env_local_scale	pond bed [ENVO:00000512]	20	0.002698327037236913
sediment	env_local_scale	reef [ENVO:00000130]	62	0.00836481381543443
sediment	env_local_scale	research facility [ENVO:00000469]	86	0.011602806260118727
sediment	env_local_scale	river [ENVO:00000022]	110	0.014840798704803022
sediment	env_local_scale	saline marsh [ENVO:00000054]	4	0.0005396654074473826
sediment	env_local_scale	saline pan [ENVO:00000279]	76	0.01025364274150027
sediment	env_local_scale	sand [ENVO:01000017]	29	0.003912574203993524
sediment	env_local_scale	sea [ENVO:00000016]	2	0.0002698327037236913
sediment	env_local_scale	sea beach [ENVO:00000092]	1	0.00013491635186184566
sediment	env_local_scale	sea floor [ENVO:00000482]	24	0.0032379924446842958
sediment	env_local_scale	sea water [ENVO:00002149]	3	0.00040474905558553697
sediment	env_local_scale	seamount [ENVO:00000264] | mid-ocean ridge [ENVO:00000406]	44	0.0059363194819212085
sediment	env_local_scale	sediment [ENVO:00002007]	89	0.012007555315704263
sediment	env_local_scale	sediment surface [ENVO:01001192]	24	0.0032379924446842958
sediment	env_local_scale	seep [ENVO:01000262]	12	0.0016189962223421479
sediment	env_local_scale	shallow marine sediment [ENVO:03000034]	17	0.0022935779816513763
sediment	env_local_scale	shallow marine sediment [ENVO:03000034] | sea grass bed [ENVO:01000059]	1	0.00013491635186184566
sediment	env_local_scale	siliceous ooze [ENVO:02000044]	14	0.0018888289260658392
sediment	env_local_scale	sinkhole [ENVO:00000195]	2	0.0002698327037236913
sediment	env_local_scale	stream [ENVO:00000023]	65	0.008769562871019968
sediment	env_local_scale	temperate [ENVO:01000206]	8	0.0010793308148947653
sediment	env_local_scale	tributary [ENVO:00000495]	10	0.0013491635186184566
sediment	env_local_scale	unmapped [unmapped]	1093	0.1474635725849973
sediment	env_local_scale	woodland [ENVO:00000109]	4	0.0005396654074473826
sediment	env_medium	Feces [FMA:64183]	27	0.003666983566481054
sediment	env_medium	activated sludge [ENVO:00002046]	10	0.0013581420616596495
sediment	env_medium	biofilm [ENVO:00002034]	10	0.0013581420616596495
sediment	env_medium	clay sediment [ENVO:01000120]	62	0.008420480782289828
sediment	env_medium	contaminated sediment [ENVO:00002114]	106	0.014396305853592285
sediment	env_medium	deep marine sediment [ENVO:00002113]	194	0.026347955996197204
sediment	env_medium	enrichment culture [NCBITaxon:1566338]	36	0.0048893114219747385
sediment	env_medium	genomic DNA [EFO:0008479]	12	0.0016297704739915795
sediment	env_medium	grassland soil [ENVO:00005750]	8	0.0010865136493277197
sediment	env_medium	lake sediment [ENVO:00000546]	159	0.021594458780388428
sediment	env_medium	marine hydrothermal vent chimney [ENVO:01000129]	1	0.00013581420616596497
sediment	env_medium	marine sediment [ENVO:03000033]	903	0.12264022816786636
sediment	env_medium	metamorphic rock [ENVO:00002017]	22	0.0029879125356512292
sediment	env_medium	microbial mat [ENVO:01000008]	12	0.0016297704739915795
sediment	env_medium	mud [ENVO:01000001]	3917	0.5319842455520848
sediment	env_medium	rock [ENVO:00001995]	32	0.004346054597310879
sediment	env_medium	saline lake sediment [ENVO:00002209]	86	0.011680021730272987
sediment	env_medium	sand [ENVO:01000017]	27	0.003666983566481054
sediment	env_medium	sediment [ENVO:00002007]	1265	0.17180497079994567
sediment	env_medium	sediment permeated by freshwater [ENVO:01001028]	27	0.003666983566481054
sediment	env_medium	sediment surface [ENVO:01001192]	1	0.00013581420616596497
sediment	env_medium	shallow marine sediment [ENVO:03000034]	1	0.00013581420616596497
sediment	env_medium	soil [ENVO:00001998]	109	0.014803748472090181
sediment	env_medium	stream sediment [ENVO:00002127]	109	0.014803748472090181
sediment	env_medium	thermophilic sediment [ENVO:01000132]	9	0.0012223278554936846
sediment	env_medium	unmapped [unmapped]	203	0.027570283851690885
sediment	env_medium	water [CHEBI:15377]	15	0.0020372130924894744
sediment	experimental_factor	gene [SO:0000704] | marine metagenome [NCBITaxon:408172] | uncultured microorganism [NCBITaxon:358574] | uncultured organism [NCBITaxon:155900] | ecotype [EFO:0000434] | biological replicate [EFO:0002091] | technical replicate [EFO:0002090] | interspecies interaction between organisms [GO:0044419]	3917	0.999234693877551
sediment	experimental_factor	unmapped [unmapped]	3	0.0007653061224489796
sediment	host_body_product	unmapped [unmapped]	48	1.0
sediment	samp_collect_device	syringe [OBI:0000422]	12	0.002965892239248641
sediment	samp_collect_device	unmapped [unmapped]	4034	0.9970341077607514
